scaffold_number	gene_id	intron_start	intron_end	strand	motif	Annotation	unique_reads	multi_reads	overhang	annotated	novel
DS571147	NA	123531	123602	1	1	0	2	0	39	No	Yes
DS571147	NA	144905	144948	1	1	0	2	0	15	No	Yes
DS571147	NA	152985	153537	2	2	0	1	0	14	No	Yes
DS571147	NA	158756	159050	2	2	0	1	0	39	No	Yes
DS571147	NA	180276	180518	2	2	0	1	0	37	No	Yes
DS571147	NA	180410	180518	2	2	0	1	0	64	No	Yes
DS571148	NA	23605	23719	0	0	0	3	0	63	No	Yes
DS571148	NA	40883	40939	1	1	0	2	0	47	No	Yes
DS571148	NA	55960	56006	2	2	0	1	0	40	No	Yes
DS571148	NA	76349	76405	1	1	0	1	0	43	No	Yes
DS571148	NA	91511	92109	2	2	0	1	0	60	No	Yes
DS571148	NA	108374	108439	1	1	0	4	0	44	No	Yes
DS571148	EHI_012360	122332	122404	2	2	0	1	0	18	Yes	No
DS571148	EHI_012530	160781	160826	1	1	0	5	0	19	Yes	No
DS571148	NA	171660	171722	2	2	0	2	0	74	No	Yes
DS571149	NA	15314	15364	2	2	0	2	0	67	No	Yes
DS571149	NA	15317	15364	2	2	0	3	0	55	No	Yes
DS571149	NA	31607	31676	1	1	0	1	0	50	No	Yes
DS571149	NA	65549	65601	1	1	0	1	0	40	No	Yes
DS571149	NA	66913	67023	2	2	0	1	0	38	No	Yes
DS571149	NA	72123	72190	2	2	0	1	0	67	No	Yes
DS571149	NA	90380	90417	1	1	0	1	0	51	No	Yes
DS571149	NA	92453	92532	1	1	0	1	0	61	No	Yes
DS571149	NA	100511	100597	1	1	0	1	0	29	No	Yes
DS571149	NA	116974	117055	2	2	0	1	0	74	No	Yes
DS571149	NA	117919	118051	1	1	0	2	0	37	No	Yes
DS571150	NA	40972	41063	2	2	0	1	0	34	No	Yes
DS571150	NA	78714	78762	2	2	0	2	0	20	No	Yes
DS571150	NA	83920	84005	1	1	0	1	0	34	No	Yes
DS571150	NA	119218	119271	1	1	0	1	0	41	No	Yes
DS571150	NA	123301	123391	2	2	0	1	0	42	No	Yes
DS571150	NA	128738	128857	1	1	0	2	0	39	No	Yes
DS571150	NA	130643	130696	1	1	0	1	0	63	No	Yes
DS571150	NA	137531	137601	2	2	0	1	0	37	No	Yes
DS571151	NA	21227	21490	1	1	0	1	0	25	No	Yes
DS571151	NA	21542	21595	1	1	0	1	0	43	No	Yes
DS571151	NA	25142	25197	1	1	0	1	0	71	No	Yes
DS571151	NA	48148	48176	1	1	0	1	0	38	No	Yes
DS571151	NA	94326	94385	2	6	0	1	0	56	No	Yes
DS571151	NA	108538	108586	2	2	0	1	0	33	No	Yes
DS571151	NA	120074	120127	1	1	0	2	0	18	No	Yes
DS571151	NA	120101	120127	1	1	0	1	0	66	No	Yes
DS571151	NA	141123	141155	1	3	0	1	0	35	No	Yes
DS571151	NA	141156	141177	1	3	0	2	0	27	No	Yes
DS571151	NA	141177	141440	1	1	0	1	0	49	No	Yes
DS571151	NA	141321	141363	1	1	0	1	0	25	No	Yes
DS571151	NA	141564	141605	1	3	0	1	0	45	No	Yes
DS571151	NA	141606	141650	1	3	0	1	0	27	No	Yes
DS571151	NA	141627	142100	1	1	0	1	0	28	No	Yes
DS571151	NA	141823	142599	2	2	0	1	0	16	No	Yes
DS571151	NA	142153	142272	2	2	0	1	0	52	No	Yes
DS571151	NA	142248	142298	1	1	0	1	0	39	No	Yes
DS571151	NA	142431	142475	1	1	0	2	0	32	No	Yes
DS571151	NA	142743	142799	2	2	0	1	0	55	No	Yes
DS571151	NA	150497	150566	2	2	0	1	0	27	No	Yes
DS571152	NA	1018	1122	2	2	0	1	0	50	No	Yes
DS571152	NA	3971	4029	2	2	0	3	0	70	No	Yes
DS571152	NA	11235	11274	1	1	0	1	0	24	No	Yes
DS571152	NA	31455	31504	1	1	0	1	0	68	No	Yes
DS571152	NA	68688	68736	2	2	0	1	0	39	No	Yes
DS571152	NA	69470	69668	2	2	0	1	0	33	No	Yes
DS571152	NA	85902	85934	1	1	0	1	0	24	No	Yes
DS571152	NA	102244	103017	2	2	0	1	0	24	No	Yes
DS571152	NA	105638	105695	1	1	0	1	0	51	No	Yes
DS571152	NA	146436	146676	2	2	0	1	0	69	No	Yes
DS571152	NA	146631	146700	2	2	0	1	0	73	No	Yes
DS571152	NA	164137	164315	2	2	0	1	0	59	No	Yes
DS571153	EHI_022840	24657	24714	1	1	0	5	0	71	Yes	No
DS571153	NA	29612	29753	1	1	0	1	0	14	No	Yes
DS571153	NA	38769	38921	2	2	0	1	0	39	No	Yes
DS571153	NA	40947	41090	1	1	0	1	0	67	No	Yes
DS571153	NA	44442	44477	1	1	0	1	0	56	No	Yes
DS571153	NA	68188	68337	1	1	0	2	0	21	No	Yes
DS571153	NA	87826	87870	2	2	0	8	0	34	No	Yes
DS571153	NA	94836	94872	2	2	0	3	0	18	No	Yes
DS571153	NA	99454	99561	2	2	0	2	0	13	No	Yes
DS571153	NA	117866	117988	2	2	0	1	0	12	No	Yes
DS571153	NA	133686	133760	2	2	0	2	0	27	No	Yes
DS571153	NA	133700	133760	2	2	0	1	0	69	No	Yes
DS571153	NA	139315	139466	2	2	0	1	0	64	No	Yes
DS571153	NA	140701	140901	2	2	0	2	0	57	No	Yes
DS571153	NA	159009	159075	2	2	0	1	0	58	No	Yes
DS571154	NA	20852	20962	2	2	0	1	0	59	No	Yes
DS571154	NA	28940	28989	2	2	0	1	0	65	No	Yes
DS571154	NA	102131	102188	2	2	0	2	0	47	No	Yes
DS571154	NA	115850	115911	2	2	0	1	0	28	No	Yes
DS571154	NA	141090	141140	2	2	0	1	0	38	No	Yes
DS571155	NA	7220	7404	2	2	0	1	0	68	No	Yes
DS571155	NA	7387	7413	2	2	0	1	0	29	No	Yes
DS571155	NA	7890	7928	1	1	0	1	0	43	No	Yes
DS571155	NA	8057	8133	2	4	0	1	0	28	No	Yes
DS571155	NA	8979	9113	2	2	0	1	0	23	No	Yes
DS571155	NA	22301	22376	1	1	0	1	0	64	No	Yes
DS571155	NA	48263	48350	2	2	0	2	0	36	No	Yes
DS571155	NA	54800	54865	1	1	0	2	0	75	No	Yes
DS571155	NA	54800	54916	1	1	0	1	0	71	No	Yes
DS571155	NA	80106	80165	2	2	0	2	0	45	No	Yes
DS571155	NA	85129	85251	1	1	0	1	0	70	No	Yes
DS571155	NA	103203	103254	2	2	0	3	0	18	No	Yes
DS571156	NA	19257	19350	2	2	0	1	0	26	No	Yes
DS571156	NA	21571	21626	1	1	0	4	0	58	No	Yes
DS571156	NA	30055	30105	1	1	0	3	0	71	No	Yes
DS571156	EHI_182680	32120	32169	1	1	0	1	0	73	Yes	No
DS571156	NA	44799	44858	2	2	0	1	0	20	No	Yes
DS571156	NA	52221	52360	2	2	0	1	0	54	No	Yes
DS571156	NA	56512	56617	1	1	0	1	0	57	No	Yes
DS571156	NA	94138	94604	2	2	0	3	0	17	No	Yes
DS571156	NA	94711	94769	2	2	0	1	0	65	No	Yes
DS571156	NA	99665	99876	2	2	0	1	0	18	No	Yes
DS571156	NA	148779	148828	1	1	0	1	0	33	No	Yes
DS571157	NA	17890	18055	2	2	0	1	0	60	No	Yes
DS571157	NA	24938	24988	2	2	0	1	0	30	No	Yes
DS571157	NA	52626	52675	2	2	0	1	0	73	No	Yes
DS571157	NA	62960	63003	1	5	0	2	0	62	No	Yes
DS571157	NA	64597	64738	1	1	0	1	0	64	No	Yes
DS571157	NA	85652	85730	2	2	0	1	0	12	No	Yes
DS571157	NA	85666	85692	1	1	0	1	0	62	No	Yes
DS571157	NA	85678	85730	2	2	0	3	0	71	No	Yes
DS571157	NA	85698	85724	1	1	0	1	0	34	No	Yes
DS571157	NA	138827	138915	1	1	0	1	0	39	No	Yes
DS571158	NA	23232	23307	1	1	0	1	0	64	No	Yes
DS571158	NA	34533	34590	2	2	0	1	0	60	No	Yes
DS571158	NA	39845	39881	1	1	0	1	0	17	No	Yes
DS571158	NA	40990	41121	1	5	0	1	0	32	No	Yes
DS571158	NA	41130	41183	2	2	0	1	0	31	No	Yes
DS571158	NA	45096	45164	1	1	0	1	0	43	No	Yes
DS571158	NA	50186	50236	1	1	0	1	0	47	No	Yes
DS571158	NA	50477	50538	2	2	0	1	0	17	No	Yes
DS571158	NA	52916	52968	2	2	0	3	0	41	No	Yes
DS571158	NA	55021	55145	1	1	0	1	0	29	No	Yes
DS571158	NA	141270	141344	1	1	0	1	0	35	No	Yes
DS571159	NA	18232	18288	1	1	0	1	0	61	No	Yes
DS571159	NA	22508	22584	2	2	0	1	0	51	No	Yes
DS571159	NA	23512	23563	1	1	0	1	0	74	No	Yes
DS571159	NA	34785	34846	1	1	0	1	0	20	No	Yes
DS571159	NA	48424	48444	0	0	0	4	0	73	No	Yes
DS571159	NA	67610	67798	1	1	0	1	0	62	No	Yes
DS571159	NA	90609	90665	2	2	0	3	0	62	No	Yes
DS571159	NA	107588	107660	1	1	0	1	0	45	No	Yes
DS571159	NA	117194	117249	1	1	0	1	0	45	No	Yes
DS571159	NA	118181	118261	1	1	0	1	0	75	No	Yes
DS571160	EHI_125640	17417	17472	1	1	0	1	0	68	Yes	No
DS571160	NA	18223	18281	1	1	0	3	0	33	No	Yes
DS571160	NA	30976	31804	1	1	0	1	0	12	No	Yes
DS571160	NA	35014	35065	2	2	0	1	0	38	No	Yes
DS571160	NA	61149	61231	1	1	0	2	0	36	No	Yes
DS571160	NA	76411	76571	2	2	0	1	0	71	No	Yes
DS571160	NA	107439	107498	1	1	0	1	0	25	No	Yes
DS571160	NA	107953	108058	1	1	0	1	0	27	No	Yes
DS571160	NA	111022	111069	2	2	0	1	0	52	No	Yes
DS571160	NA	136562	136611	1	1	0	1	0	69	No	Yes
DS571160	NA	137658	137720	1	1	0	1	0	67	No	Yes
DS571161	NA	23848	23918	2	2	0	5	0	75	No	Yes
DS571161	NA	24000	24048	2	2	0	4	0	55	No	Yes
DS571161	NA	26225	26304	2	2	0	1	0	63	No	Yes
DS571161	NA	45585	45642	2	2	0	5	0	44	No	Yes
DS571161	NA	65185	65803	2	2	0	1	0	14	No	Yes
DS571162	NA	4750	4796	2	2	0	1	0	22	No	Yes
DS571162	NA	19976	20067	2	2	0	1	0	37	No	Yes
DS571162	NA	32454	32483	2	2	0	1	0	29	No	Yes
DS571162	NA	35256	35347	1	1	0	1	0	54	No	Yes
DS571162	NA	38663	38719	2	2	0	1	0	70	No	Yes
DS571162	NA	71450	71538	2	2	0	1	0	74	No	Yes
DS571162	NA	79399	79430	1	1	0	1	0	57	No	Yes
DS571162	NA	82082	82259	2	2	0	1	0	42	No	Yes
DS571162	NA	83614	83705	1	1	0	7	0	74	No	Yes
DS571162	NA	98630	98675	1	1	0	1	0	39	No	Yes
DS571162	NA	102154	102382	0	0	0	3	0	55	No	Yes
DS571163	NA	18498	18573	1	1	0	1	0	69	No	Yes
DS571163	NA	31830	32103	0	0	0	3	0	30	No	Yes
DS571163	NA	34585	34618	1	1	0	1	0	16	No	Yes
DS571163	NA	34609	34641	1	1	0	2	0	75	No	Yes
DS571163	NA	37068	37103	1	1	0	2	0	40	No	Yes
DS571163	NA	47192	47218	2	2	0	1	0	19	No	Yes
DS571163	NA	59537	59635	1	1	0	1	0	31	No	Yes
DS571163	NA	84534	84554	2	4	0	1	0	64	No	Yes
DS571163	NA	105380	105512	1	1	0	1	0	43	No	Yes
DS571163	NA	125699	125769	2	2	0	1	0	14	No	Yes
DS571164	NA	10140	10301	1	1	0	2	0	14	No	Yes
DS571164	NA	10189	10301	1	1	0	2	0	49	No	Yes
DS571164	NA	39006	39068	2	2	0	1	0	74	No	Yes
DS571164	NA	53913	54027	1	1	0	2	0	74	No	Yes
DS571164	NA	64792	64837	1	1	0	3	0	39	No	Yes
DS571164	NA	68677	68731	1	1	0	1	0	21	No	Yes
DS571164	EHI_069370	69539	69590	1	1	0	1	0	42	Yes	No
DS571164	NA	89177	89255	2	2	0	1	0	67	No	Yes
DS571164	NA	89207	89255	2	2	0	2	0	38	No	Yes
DS571164	NA	94054	94100	2	2	0	3	0	63	No	Yes
DS571164	NA	105911	105956	2	2	0	1	0	59	No	Yes
DS571164	NA	106251	106476	1	1	0	1	0	61	No	Yes
DS571164	NA	118804	118922	1	1	0	1	0	39	No	Yes
DS571164	NA	119765	119803	0	0	0	3	0	74	No	Yes
DS571165	NA	1087	1215	2	2	0	1	0	56	No	Yes
DS571165	NA	3013	3114	2	2	0	1	0	66	No	Yes
DS571165	NA	25952	26869	2	2	0	1	0	15	No	Yes
DS571165	EHI_198730	33322	33374	2	2	0	2	0	69	Yes	No
DS571165	NA	38218	38407	1	5	0	1	0	68	No	Yes
DS571165	NA	58312	58443	2	2	0	1	0	47	No	Yes
DS571165	NA	81171	81225	2	2	0	1	0	66	No	Yes
DS571165	NA	85541	85582	1	1	0	1	0	40	No	Yes
DS571165	NA	98038	98104	2	2	0	1	0	27	No	Yes
DS571165	NA	112420	112511	1	1	0	1	0	70	No	Yes
DS571165	NA	121742	121806	1	1	0	4	0	30	No	Yes
DS571166	NA	3382	3422	2	2	0	2	0	18	No	Yes
DS571166	NA	4381	4428	1	5	0	1	0	61	No	Yes
DS571166	NA	70968	71043	2	2	0	1	0	26	No	Yes
DS571166	NA	86419	86473	0	0	0	3	0	72	No	Yes
DS571166	NA	92936	93352	1	1	0	1	0	72	No	Yes
DS571166	NA	93066	93115	1	1	0	2	0	55	No	Yes
DS571166	NA	100156	100428	2	2	0	3	0	55	No	Yes
DS571166	NA	102097	102148	2	2	0	1	0	30	No	Yes
DS571167	NA	20440	20618	1	1	0	2	0	40	No	Yes
DS571167	NA	105168	105374	1	1	0	1	0	32	No	Yes
DS571167	NA	109310	109371	2	2	0	2	0	68	No	Yes
DS571168	NA	21628	21746	1	1	0	1	0	27	No	Yes
DS571168	NA	42050	42119	2	2	0	1	0	27	No	Yes
DS571168	NA	78212	78258	2	2	0	1	0	51	No	Yes
DS571168	NA	84353	84401	1	1	0	1	0	66	No	Yes
DS571168	NA	92585	92625	1	1	0	1	0	47	No	Yes
DS571168	NA	92585	92833	1	1	0	3	0	73	No	Yes
DS571168	NA	92600	92803	1	1	0	1	0	74	No	Yes
DS571168	NA	92625	92833	1	1	0	1	0	40	No	Yes
DS571168	NA	102978	103076	1	1	0	1	0	28	No	Yes
DS571168	NA	110104	110162	2	6	0	1	0	23	No	Yes
DS571169	NA	69680	69703	1	1	0	5	0	60	No	Yes
DS571169	NA	73309	73836	0	0	0	3	0	61	No	Yes
DS571169	NA	73614	73901	1	3	0	2	0	47	No	Yes
DS571169	NA	73854	73877	1	3	0	1	0	39	No	Yes
DS571169	NA	73878	73997	1	3	0	1	0	38	No	Yes
DS571169	NA	74033	74102	0	0	0	3	0	39	No	Yes
DS571169	NA	80285	80344	2	2	0	1	0	34	No	Yes
DS571169	NA	81502	81831	0	0	0	4	0	71	No	Yes
DS571169	NA	94118	94178	1	1	0	1	0	69	No	Yes
DS571169	NA	94685	94744	1	1	0	2	0	16	No	Yes
DS571169	NA	101415	101464	2	2	0	4	0	68	No	Yes
DS571170	NA	16004	16276	2	2	0	1	0	72	No	Yes
DS571170	NA	56677	56975	0	0	0	3	0	33	No	Yes
DS571170	NA	78160	78206	1	1	0	1	0	25	No	Yes
DS571170	NA	79994	80074	2	2	0	1	0	54	No	Yes
DS571170	NA	80013	80070	2	2	0	1	0	52	No	Yes
DS571170	NA	85606	85665	1	1	0	1	0	38	No	Yes
DS571170	NA	93320	93381	2	2	0	3	0	52	No	Yes
DS571170	NA	97203	97223	2	4	0	1	0	23	No	Yes
DS571170	NA	97426	97455	0	0	0	3	0	74	No	Yes
DS571171	NA	13605	14319	2	4	0	2	0	12	No	Yes
DS571171	NA	19799	19996	1	1	0	1	0	64	No	Yes
DS571171	NA	21689	21736	1	1	0	1	0	52	No	Yes
DS571171	NA	41749	41823	1	1	0	1	0	21	No	Yes
DS571171	NA	51227	51267	2	2	0	1	0	60	No	Yes
DS571171	NA	51227	51327	2	2	0	1	0	63	No	Yes
DS571171	NA	80380	80431	1	1	0	1	0	59	No	Yes
DS571172	NA	9440	9595	1	1	0	1	0	38	No	Yes
DS571172	NA	9479	9595	1	1	0	1	0	36	No	Yes
DS571172	NA	9489	9521	0	0	0	3	0	54	No	Yes
DS571172	NA	9512	9595	1	1	0	2	0	22	No	Yes
DS571172	NA	9530	9595	1	1	0	1	0	13	No	Yes
DS571172	NA	19765	19829	2	2	0	1	0	50	No	Yes
DS571172	NA	36043	36104	1	1	0	1	0	68	No	Yes
DS571172	NA	45328	45374	1	1	0	1	0	74	No	Yes
DS571172	NA	45328	45404	1	1	0	2	0	24	No	Yes
DS571172	NA	47107	47175	1	1	0	1	0	53	No	Yes
DS571172	NA	79373	79451	2	2	0	1	0	74	No	Yes
DS571172	NA	85732	85796	1	1	0	1	0	65	No	Yes
DS571172	NA	92357	92420	2	2	0	1	0	41	No	Yes
DS571173	NA	13408	13457	1	1	0	1	0	65	No	Yes
DS571173	NA	60977	61000	2	6	0	1	0	34	No	Yes
DS571173	NA	61150	61339	2	2	0	2	0	65	No	Yes
DS571173	NA	70799	71525	1	1	0	1	0	16	No	Yes
DS571173	EHI_087810	81267	81321	2	2	0	11	0	73	Yes	No
DS571173	NA	84793	84832	2	2	0	1	0	63	No	Yes
DS571173	NA	89670	89731	1	1	0	1	0	27	No	Yes
DS571174	NA	50766	50818	2	2	0	2	0	71	No	Yes
DS571174	NA	68916	69047	1	1	0	1	0	34	No	Yes
DS571175	NA	4443	4502	1	1	0	1	0	32	No	Yes
DS571175	NA	26473	26573	2	2	0	2	0	68	No	Yes
DS571175	NA	62675	62745	2	2	0	1	0	72	No	Yes
DS571175	NA	62700	62745	2	2	0	2	0	72	No	Yes
DS571175	NA	67121	67180	1	1	0	1	0	69	No	Yes
DS571175	NA	72322	72376	2	2	0	1	0	49	No	Yes
DS571175	NA	84142	84197	2	2	0	1	0	60	No	Yes
DS571175	NA	89876	89909	2	2	0	2	0	16	No	Yes
DS571176	NA	36055	36121	1	1	0	2	0	65	No	Yes
DS571176	NA	46245	46713	1	1	0	1	0	17	No	Yes
DS571176	NA	56051	56115	2	2	0	1	0	50	No	Yes
DS571176	NA	57917	57958	2	2	0	1	0	17	No	Yes
DS571176	NA	58277	58373	2	2	0	1	0	66	No	Yes
DS571176	NA	58603	58647	1	1	0	1	0	33	No	Yes
DS571177	NA	55935	55997	1	1	0	1	0	18	No	Yes
DS571177	NA	58458	58517	1	1	0	1	0	33	No	Yes
DS571177	NA	74218	74302	1	1	0	1	0	34	No	Yes
DS571177	NA	75049	75108	1	1	0	2	0	66	No	Yes
DS571178	NA	7993	8032	2	2	0	1	0	74	No	Yes
DS571178	NA	8710	8787	2	2	0	1	0	12	No	Yes
DS571178	NA	11471	11515	0	0	0	3	0	73	No	Yes
DS571178	NA	11588	12078	0	0	0	3	0	57	No	Yes
DS571178	NA	12349	13341	0	0	0	3	0	46	No	Yes
DS571178	NA	12366	13235	0	0	0	3	0	57	No	Yes
DS571178	NA	12424	13029	2	2	0	1	0	19	No	Yes
DS571178	NA	12961	13515	2	2	0	1	0	15	No	Yes
DS571178	NA	43158	43204	1	1	0	8	0	55	No	Yes
DS571178	NA	43158	43215	1	1	0	1	0	61	No	Yes
DS571178	NA	47598	47689	2	2	0	1	0	18	No	Yes
DS571178	NA	58853	58900	2	2	0	2	0	38	No	Yes
DS571178	NA	65269	65355	2	2	0	1	0	70	No	Yes
DS571178	NA	75564	75623	1	1	0	2	0	55	No	Yes
DS571179	NA	23083	23306	2	4	0	1	0	35	No	Yes
DS571179	NA	26912	26970	1	3	0	1	0	44	No	Yes
DS571179	NA	59286	59340	1	1	0	1	0	46	No	Yes
DS571179	NA	71144	71425	1	1	0	1	0	64	No	Yes
DS571179	NA	80059	80078	1	1	0	1	0	58	No	Yes
DS571179	NA	84701	84760	2	2	0	1	0	43	No	Yes
DS571179	EHI_094130	88512	88572	2	2	0	1	0	22	Yes	No
DS571180	EHI_118600	23700	23755	2	2	0	2	0	45	Yes	No
DS571180	NA	77430	77450	2	2	0	3	0	74	No	Yes
DS571180	NA	90384	90430	2	2	0	1	0	47	No	Yes
DS571181	NA	15256	15391	1	1	0	1	0	36	No	Yes
DS571181	NA	56416	56469	0	0	0	3	0	61	No	Yes
DS571181	NA	66991	67050	2	2	0	1	0	58	No	Yes
DS571181	NA	80995	81050	2	2	0	2	0	20	No	Yes
DS571182	NA	6758	6809	2	2	0	1	0	39	No	Yes
DS571182	NA	30333	30881	2	2	0	1	0	47	No	Yes
DS571182	NA	47186	47237	2	2	0	1	0	38	No	Yes
DS571182	NA	66230	66365	2	2	0	1	0	46	No	Yes
DS571182	EHI_010730	74991	75063	1	1	0	3	0	61	Yes	No
DS571182	NA	85488	85529	1	1	0	1	0	13	No	Yes
DS571183	NA	24496	24578	2	2	0	1	0	38	No	Yes
DS571183	NA	37693	37922	1	1	0	1	0	41	No	Yes
DS571183	NA	39078	39141	0	0	0	3	0	73	No	Yes
DS571183	NA	39347	39419	1	1	0	1	0	55	No	Yes
DS571183	NA	44370	44435	2	2	0	1	0	39	No	Yes
DS571183	NA	67690	67796	1	1	0	1	0	17	No	Yes
DS571183	NA	67690	67822	1	1	0	1	0	40	No	Yes
DS571183	NA	77481	77573	1	1	0	1	0	33	No	Yes
DS571183	NA	81276	81501	2	2	0	1	0	44	No	Yes
DS571184	NA	535	587	2	2	0	1	0	58	No	Yes
DS571184	NA	1179	1221	2	2	0	2	0	36	No	Yes
DS571184	NA	6269	6401	2	2	0	1	0	53	No	Yes
DS571184	NA	11968	12018	2	2	0	1	0	58	No	Yes
DS571184	NA	20825	20893	2	2	0	1	0	65	No	Yes
DS571184	NA	30532	30635	1	1	0	2	0	17	No	Yes
DS571184	NA	30532	30670	1	1	0	1	0	74	No	Yes
DS571184	NA	44147	44408	2	2	0	1	0	61	No	Yes
DS571184	NA	44215	44332	1	1	0	1	0	20	No	Yes
DS571184	NA	48830	48885	2	2	0	1	0	54	No	Yes
DS571184	NA	48934	48999	2	2	0	1	0	24	No	Yes
DS571184	NA	53873	53894	2	2	0	2	0	71	No	Yes
DS571184	NA	84838	84898	2	2	0	1	0	25	No	Yes
DS571185	NA	8623	8646	2	2	0	2	0	69	No	Yes
DS571185	NA	22912	22966	2	2	0	1	0	68	No	Yes
DS571185	NA	50152	50215	1	1	0	1	0	40	No	Yes
DS571185	NA	60154	60208	2	2	0	1	0	41	No	Yes
DS571186	NA	3787	3861	1	1	0	2	0	19	No	Yes
DS571186	NA	29559	29631	2	2	0	2	0	46	No	Yes
DS571186	NA	59210	59304	1	1	0	2	0	67	No	Yes
DS571187	NA	14723	14842	1	1	0	1	0	12	No	Yes
DS571187	NA	18780	19286	2	2	0	1	0	25	No	Yes
DS571187	NA	25962	26086	1	1	0	1	0	41	No	Yes
DS571187	NA	50351	50421	1	1	0	1	0	36	No	Yes
DS571187	NA	51804	51956	1	1	0	1	0	39	No	Yes
DS571187	NA	63940	63986	1	1	0	1	0	22	No	Yes
DS571187	NA	72811	72869	2	2	0	1	0	30	No	Yes
DS571188	EHI_124390	24926	24986	1	1	0	1	0	72	Yes	No
DS571188	NA	65261	65302	2	2	0	1	0	12	No	Yes
DS571188	NA	78356	78414	2	2	0	1	0	27	No	Yes
DS571189	NA	33529	33597	0	0	0	3	0	33	No	Yes
DS571189	NA	34080	34116	2	2	0	1	0	66	No	Yes
DS571189	NA	46545	46596	1	1	0	5	0	67	No	Yes
DS571189	NA	58570	58604	2	2	0	1	0	47	No	Yes
DS571190	NA	2305	2353	1	1	0	1	0	44	No	Yes
DS571190	NA	7716	7764	1	1	0	1	0	22	No	Yes
DS571190	NA	9003	9080	2	2	0	1	0	73	No	Yes
DS571190	NA	12193	12239	0	0	0	3	0	56	No	Yes
DS571190	NA	14678	14730	1	1	0	1	0	57	No	Yes
DS571190	EHI_039050	77956	78005	2	2	0	2	0	21	Yes	No
DS571191	NA	1369	1551	1	1	0	1	0	52	No	Yes
DS571191	NA	16901	16987	2	2	0	2	0	68	No	Yes
DS571191	NA	22794	22861	1	1	0	1	0	57	No	Yes
DS571191	NA	37945	38046	2	2	0	1	0	70	No	Yes
DS571191	NA	39130	39179	1	1	0	2	0	63	No	Yes
DS571191	NA	39155	39206	2	2	0	1	0	58	No	Yes
DS571191	NA	43768	43828	2	2	0	2	0	34	No	Yes
DS571191	NA	62018	62137	1	1	0	1	0	24	No	Yes
DS571191	NA	73466	73646	1	1	0	6	0	65	No	Yes
DS571191	EHI_194610	74141	74194	2	2	0	2	0	59	Yes	No
DS571192	NA	23685	23825	2	6	0	1	0	36	No	Yes
DS571192	NA	23869	24038	1	1	0	1	0	19	No	Yes
DS571192	NA	23885	23980	1	1	0	1	0	13	No	Yes
DS571192	NA	23921	24029	1	1	0	1	0	40	No	Yes
DS571192	NA	24090	24110	1	1	0	1	0	57	No	Yes
DS571192	NA	25590	25635	1	1	0	1	0	56	No	Yes
DS571192	NA	59813	60061	1	1	0	1	0	60	No	Yes
DS571192	NA	59926	59977	1	1	0	3	0	47	No	Yes
DS571193	NA	66664	66708	2	2	0	2	0	16	No	Yes
DS571193	NA	73378	73495	1	3	0	1	0	71	No	Yes
DS571194	NA	1272	1301	0	0	0	3	0	35	No	Yes
DS571194	NA	8788	8933	1	1	0	1	0	50	No	Yes
DS571194	NA	22375	22425	2	2	0	3	0	43	No	Yes
DS571194	NA	31628	31675	1	1	0	1	0	44	No	Yes
DS571194	NA	46048	46142	2	2	0	1	0	53	No	Yes
DS571195	NA	32796	32844	1	1	0	5	0	57	No	Yes
DS571195	NA	32796	32937	1	1	0	1	0	31	No	Yes
DS571195	NA	50951	51004	2	2	0	1	0	23	No	Yes
DS571195	NA	60191	60278	2	2	0	1	0	20	No	Yes
DS571196	NA	63614	63687	1	1	0	1	0	62	No	Yes
DS571197	NA	27766	27832	1	1	0	1	0	72	No	Yes
DS571197	NA	44967	45019	2	2	0	1	0	59	No	Yes
DS571197	NA	45019	45107	2	2	0	1	0	58	No	Yes
DS571197	NA	48161	48185	1	1	0	1	0	42	No	Yes
DS571197	NA	55363	55414	2	2	0	1	0	31	No	Yes
DS571197	NA	57804	58469	1	5	0	1	0	31	No	Yes
DS571198	NA	7727	7820	1	1	0	1	0	55	No	Yes
DS571198	NA	7794	7860	1	1	0	2	0	37	No	Yes
DS571198	NA	14476	14596	1	1	0	1	0	62	No	Yes
DS571198	NA	16112	16223	2	2	0	2	0	73	No	Yes
DS571198	NA	17692	17976	2	2	0	1	0	52	No	Yes
DS571199	NA	26748	26804	1	1	0	2	0	73	No	Yes
DS571199	NA	37510	37548	1	1	0	1	0	40	No	Yes
DS571199	NA	60063	60134	1	1	0	2	0	26	No	Yes
DS571200	NA	11635	11774	2	2	0	1	0	23	No	Yes
DS571200	NA	23193	23309	1	1	0	3	0	50	No	Yes
DS571200	NA	23247	23309	1	1	0	1	0	45	No	Yes
DS571200	NA	30613	30669	2	2	0	1	0	36	No	Yes
DS571200	EHI_009940	30915	30959	1	1	0	4	0	64	Yes	No
DS571200	NA	44953	45007	2	2	0	1	0	41	No	Yes
DS571200	NA	48833	48887	2	2	0	1	0	26	No	Yes
DS571200	NA	50617	50665	1	1	0	1	0	59	No	Yes
DS571200	NA	51743	51781	0	0	0	3	0	59	No	Yes
DS571200	NA	52261	52302	1	5	0	1	0	28	No	Yes
DS571200	EHI_010140	63881	63940	2	2	0	2	0	60	Yes	No
DS571201	NA	40539	40597	2	2	0	1	0	38	No	Yes
DS571201	NA	45839	45890	1	5	0	1	0	59	No	Yes
DS571201	NA	60355	60432	1	1	0	4	0	44	No	Yes
DS571202	NA	23724	23769	2	2	0	3	0	72	No	Yes
