Scaffold,Intron_S,Intron_E,strand,motif,Annotation,unique_reads,multi_reads,overhang
DS571397,10017,10059,2,2,0,2,0,66
DS571397,13647,13702,1,1,0,6,0,52
DS571397,17858,17906,1,1,0,1,0,13
DS571397,17858,17960,1,1,0,2,0,36
DS571397,17858,17983,1,1,0,1,0,49
DS571397,17858,18038,1,1,0,2,0,45
DS571397,17858,18059,1,1,0,2408,0,75
DS571398,4833,4880,2,2,0,2,0,73
DS571398,13705,13845,1,1,0,1,0,32
DS571398,13705,13859,1,1,0,78,0,74
DS571398,16081,16139,2,2,0,49,0,75
DS571399,9641,9681,2,2,0,1,0,68
DS571400,4217,4280,2,2,0,49,0,74
DS571400,5190,5239,1,1,0,14,0,66
DS571400,7275,7324,1,1,0,160,0,56
DS571400,7514,7566,1,1,0,99,0,74
DS571400,16268,16315,2,2,0,20,0,72
DS571400,16445,16489,2,2,0,21,0,72
DS571400,18156,18205,1,1,0,36,0,71
DS571401,921,987,2,2,0,2,0,75
DS571401,5965,6015,2,2,0,9,0,73
DS571401,6470,6536,1,1,0,73,0,69
DS571401,11226,11345,2,2,0,1,0,37
DS571401,13681,13832,1,1,0,1,0,17
DS571401,16365,16426,2,2,0,59,0,75
DS571401,16935,17019,1,1,0,1,0,62
DS571401,21163,21229,1,1,0,1,0,54
DS571402,7257,7305,2,2,0,29,0,71
DS571402,13090,13140,2,2,0,45,0,73
DS571403,17563,17615,2,2,0,1,0,71
DS571403,17565,17615,2,2,0,145,0,75
DS571403,18026,18127,2,2,0,18,0,72
DS571404,16846,16895,1,1,0,3,0,53
DS571405,1643,1699,2,2,0,169,0,74
DS571405,2271,2334,1,1,0,10,0,72
DS571405,2496,2557,1,1,0,22,0,70
DS571405,5444,5509,2,2,0,6,0,48
DS571405,16188,16241,1,1,0,1,0,20
DS571405,16188,16255,1,1,0,2,0,54
DS571406,11330,11383,2,2,0,50,0,73
DS571406,11596,11688,0,0,0,32,0,55
DS571406,13700,13751,1,1,0,14,0,70
DS571407,7394,7430,1,1,0,1,0,18
DS571407,12910,12963,2,2,0,1,0,44
DS571408,3966,4035,1,1,0,61,0,72
DS571408,4361,4410,1,1,0,31,0,68
DS571408,4584,4643,1,1,0,9,0,70
DS571408,8394,8454,2,2,0,9,0,75
DS571408,10793,10836,2,2,0,162,0,64
DS571408,11356,11451,1,1,0,1,0,49
DS571408,12551,12598,2,2,0,5,0,69
DS571410,9429,9482,1,1,0,2,0,73
DS571410,9429,9535,1,1,0,1,0,31
DS571410,9568,9679,0,0,0,4,0,70
DS571411,5294,5351,2,2,0,234,0,75
DS571411,10493,10542,2,2,0,4,0,62
DS571411,13416,13481,2,2,0,24,0,17
DS571413,12388,12443,1,1,0,23,0,53
DS571413,15616,15663,1,1,0,10,0,67
DS571413,15616,15697,1,1,0,1,0,36
DS571414,10814,10871,2,2,0,430,0,74
DS571414,11190,11257,1,1,0,1,0,27
DS571414,11309,11394,2,2,0,1,0,65
DS571414,15673,15721,2,2,0,123,0,75
DS571414,15851,15901,2,2,0,1,0,12
DS571414,16438,16489,1,1,0,87,0,73
DS571416,2889,2946,1,1,0,4,0,72
DS571416,5518,5572,2,2,0,13,0,72
DS571416,5960,6007,2,2,0,5,0,29
DS571416,6240,6325,2,2,0,2,0,52
DS571416,8085,8133,2,2,0,11,0,51
DS571416,16650,16710,2,2,0,99,0,74
DS571417,12672,12720,1,1,0,5,0,71
DS571417,13579,13645,1,1,0,1,0,68
DS571417,13964,14010,1,1,0,1,0,68
DS571418,4663,4708,2,2,0,14,0,69
DS571418,7928,7980,1,1,0,9,0,67
DS571418,10225,10266,2,2,0,1,0,37
DS571418,10908,11004,2,2,0,1,0,68
DS571418,10953,11004,2,2,0,29,0,72
DS571418,11308,11381,2,2,0,2,0,53
DS571418,14156,14204,1,1,0,1,0,30
DS571421,6743,6798,2,2,0,2,0,50
DS571422,5963,6007,2,2,0,69,0,74
DS571422,6808,6885,1,1,0,55,0,51
DS571422,7183,7250,1,1,0,296,0,73
DS571423,1022,1313,2,2,0,1,0,12
DS571423,8171,8224,2,2,0,17,0,68
DS571423,12837,12904,2,2,0,2,0,22
DS571423,17966,18007,2,2,0,1,0,42
DS571424,12511,12568,1,1,0,80,0,75
DS571425,11346,11413,2,2,0,3,0,55
DS571425,17908,17956,2,2,0,1,0,49
DS571425,19053,19096,2,2,0,3,0,72
DS571426,16253,16304,1,1,0,2,0,50
DS571427,3975,4023,1,1,0,40,0,75
DS571427,4390,4444,1,1,0,73,0,74
DS571427,5832,5956,2,2,0,1,0,26
DS571429,4979,5107,2,2,0,1,0,29
DS571429,11348,11402,2,2,0,1,0,18
DS571429,11590,11644,1,1,0,1,0,64
DS571429,11590,11647,1,1,0,48,0,73
DS571429,11590,11654,1,1,0,1,0,27
DS571429,11821,12603,2,2,0,2,0,61
DS571430,11298,11357,2,2,0,153,0,75
DS571430,14778,14879,0,0,0,3,0,45
DS571430,16035,16095,1,1,0,4,0,47
DS571430,17332,17411,2,2,0,59,0,75
DS571430,17827,17885,1,1,0,8,0,55
DS571430,17827,17931,1,1,0,1,0,44
DS571430,17827,18010,1,1,0,9,0,59
DS571430,18322,18381,2,2,0,368,0,68
DS571431,497,544,1,1,0,2,0,37
DS571431,497,549,1,1,0,301,0,75
DS571431,497,599,1,1,0,1,0,23
DS571431,6190,6246,2,2,0,117,0,69
DS571431,6190,6497,2,2,0,2,0,72
DS571431,10942,10994,2,2,0,20,0,67
DS571431,12413,12466,2,2,0,5,0,70
DS571431,12553,12632,2,2,0,11,0,66
DS571431,14718,14796,1,1,0,5,0,60
DS571431,14718,14800,1,1,0,132,0,72
DS571431,15194,15248,2,2,0,505,0,75
DS571431,16807,16851,1,1,0,1,0,57
DS571432,6530,6624,2,2,0,3,0,64
DS571432,6568,6624,2,2,0,31,0,71
DS571432,6571,6624,2,2,0,7,0,67
DS571432,8156,8239,2,2,0,3,0,63
DS571432,8183,8235,2,2,0,1,0,34
DS571432,8183,8239,2,2,0,7,0,71
DS571432,12539,12639,1,1,0,1,0,39
DS571432,13392,13452,1,1,0,1,0,36
DS571436,5578,5617,1,1,0,1,0,25
DS571436,10725,10773,2,2,0,13,0,74
DS571436,10886,10945,2,2,0,18,0,67
DS571436,11055,11099,2,2,0,10,0,36
DS571436,11691,11740,2,2,0,4,0,64
DS571437,15400,15451,2,2,0,39,0,66
DS571438,2573,2621,1,1,0,1,0,13
DS571438,2573,2627,1,1,0,2,0,12
DS571438,4638,4704,1,1,0,32,0,15
DS571438,4755,4907,1,1,0,2,0,50
DS571438,4778,4888,1,1,0,1,0,68
DS571438,4778,4907,1,1,0,279,0,73
DS571438,5004,5064,1,1,0,14,0,74
DS571438,5187,5240,1,1,0,295,0,74
DS571438,5751,5805,2,2,0,37,0,60
DS571438,10166,10220,2,2,0,115,0,75
DS571439,9346,9407,1,1,0,3,0,72
DS571439,11487,11544,2,2,0,14,0,52
DS571439,13061,13124,2,2,0,8,0,71
DS571439,13491,13538,2,2,0,56,0,75
DS571439,13822,13872,1,1,0,125,0,73
DS571440,7314,7375,2,2,0,42,0,71
DS571441,12425,12481,1,1,0,48,0,74
DS571442,6359,6411,1,1,0,2,0,72
DS571443,5236,5303,2,2,0,1,0,55
DS571443,9585,9653,1,1,0,1,0,40
DS571444,2809,2860,1,1,0,26,0,73
DS571446,9848,9902,1,1,0,29,0,71
DS571447,2831,2902,1,1,0,27,0,70
DS571448,8287,8338,1,1,0,13,0,72
DS571448,8432,8485,1,1,0,14,0,75
DS571448,8909,9008,1,1,0,7,0,74
DS571448,13899,14144,2,2,0,1,0,35
DS571450,10119,10163,2,2,0,4,0,70
DS571451,14833,14886,2,2,0,4,0,72
DS571452,6486,6540,2,2,0,5,0,75
DS571452,6486,6543,2,2,0,1,0,69
DS571452,11683,11745,2,2,0,98,0,75
DS571453,3196,3302,2,2,0,1,0,54
DS571453,3199,3302,2,2,0,1,0,40
DS571453,3211,3302,2,2,0,1,0,40
DS571453,6829,6887,1,1,0,3,0,73
DS571453,12009,12032,1,1,0,1,0,46
DS571453,12009,12056,1,1,0,2,0,69
DS571453,12009,12080,1,1,0,1,0,61
DS571453,12033,12080,1,1,0,2,0,20
DS571453,13557,13623,2,2,0,1,0,17
DS571458,3903,4013,1,1,0,2,0,39
DS571459,9893,9948,2,2,0,1,0,47
DS571459,9895,9948,2,2,0,427,0,73
DS571459,11689,11755,1,1,0,1,0,73
DS571462,4570,4628,1,1,0,1,0,16
DS571463,12693,12738,1,1,0,8,0,73
DS571463,14950,15036,1,1,0,276,0,63
DS571464,3799,4199,0,0,0,3,0,48
DS571466,12526,12576,2,2,0,22,0,74
DS571466,13007,13069,2,2,0,10,0,62
DS571471,1963,2056,2,2,0,2,0,18
DS571471,1999,2056,2,2,0,210,0,35
DS571471,9263,9311,2,2,0,2,0,72
DS571471,12715,12923,1,1,0,1,0,28
DS571473,2302,2350,2,2,0,1,0,67
DS571474,13056,13121,2,2,0,1,0,42
DS571475,389,432,1,1,0,1,0,74
DS571480,14459,14484,0,0,0,7,0,75
DS571480,14761,15000,1,1,0,1,0,39
DS571480,14884,14989,0,0,0,30,0,51
DS571481,717,777,2,2,0,1,0,68
DS571481,9668,9773,2,2,0,2502,0,52
DS571481,11111,11182,0,0,0,6,0,44
DS571481,11343,11414,1,1,0,1,0,40
DS571481,11988,12034,1,1,0,21,0,73
DS571481,12233,12281,1,1,0,17,0,66
DS571481,12828,13288,2,2,0,2,0,65
DS571481,13227,13288,2,2,0,2,0,69
DS571482,1178,1231,2,2,0,25,0,74
DS571482,2033,2109,2,2,0,1,0,24
DS571482,3621,3664,2,2,0,1,0,47
DS571482,9065,9117,2,2,0,21,0,62
DS571482,11056,11109,1,1,0,3,0,46
DS571484,2222,2301,1,1,0,1,0,72
DS571485,5981,6034,2,2,0,1,0,13
DS571485,9808,9879,1,1,0,5,0,46
DS571486,5272,5315,2,2,0,1,0,27
DS571486,11633,11704,1,1,0,1,0,17
DS571486,11973,12056,1,1,0,43,0,70
DS571487,3630,3689,2,2,0,4,0,55
DS571487,3639,3689,2,2,0,61,0,75
DS571487,3645,3689,2,2,0,3,0,26
DS571487,5286,5353,2,2,0,32,0,69
DS571487,9717,9769,1,1,0,102,0,72
DS571488,5963,6020,1,1,0,71,0,75
DS571488,9974,10024,2,2,0,39,0,75
DS571488,11222,11266,2,2,0,2,0,47
DS571489,6779,6912,2,2,0,1,0,62
DS571489,6779,7003,2,2,0,1,0,62
DS571489,7657,7714,2,2,0,548,0,74
DS571490,5411,5468,2,2,0,1,0,74
DS571490,6792,7004,2,2,0,1,0,39
DS571490,6799,7004,2,2,0,11,0,73
DS571490,6947,7004,2,2,0,2,0,39
DS571490,7228,7326,2,2,0,1,0,66
DS571490,7252,7326,2,2,0,1,0,65
DS571490,10415,10484,2,2,0,3,0,58
DS571493,3649,3697,1,1,0,87,0,67
DS571493,3649,3705,1,1,0,10,0,60
DS571493,10239,10296,2,2,0,1,0,28
DS571494,10925,11066,2,2,0,9,0,55
DS571495,3604,3655,1,1,0,28,0,68
DS571497,7341,7370,1,1,0,1,0,19
DS571497,10614,10896,2,2,0,1,0,26
DS571497,11372,11423,1,1,0,8,0,72
DS571498,2541,2596,2,2,0,95,0,75
DS571500,9759,10038,2,2,0,1,0,32
DS571500,9994,10038,2,2,0,26,0,70
DS571503,3023,3092,1,1,0,1,0,57
DS571506,128,199,1,1,0,1,0,46
DS571506,1446,1513,1,1,0,2,0,56
DS571506,4519,4938,2,2,0,1,0,54
DS571506,4835,4926,2,2,0,874,0,75
DS571507,1285,1346,1,1,0,11,0,73
DS571507,2487,2550,1,1,0,10,0,32
DS571507,6148,6199,1,1,0,1,0,21
DS571507,9145,9234,1,1,0,2,0,54
DS571508,4126,4193,1,1,0,1,0,47
DS571508,4824,4868,1,1,0,1,0,50
DS571508,4927,5073,1,1,0,145,0,66
DS571508,5218,5275,1,1,0,84,0,69
DS571508,10668,10749,1,1,0,1,0,72
DS571508,10702,10787,0,0,0,5,0,50
DS571515,9948,9993,2,2,0,1,0,41
DS571516,7342,7394,1,1,0,42,0,75
DS571522,3369,3419,2,2,0,11,0,63
DS571522,3507,3549,2,2,0,8,0,61
DS571522,4862,5011,2,2,0,18,0,74
DS571522,4865,5011,2,2,0,117,0,74
DS571522,4960,5011,2,2,0,4,0,52
DS571525,4707,4762,2,2,0,59,0,75
DS571525,7777,7825,1,1,0,11,0,73
DS571525,7777,7828,1,1,0,1,0,61
DS571526,6492,6546,1,3,0,1,0,52
DS571528,2545,2610,1,1,0,1,0,42
DS571528,2786,2830,1,1,0,3,0,51
DS571528,7280,7403,2,2,0,2,0,50
DS571528,7343,7403,2,2,0,119,0,75
DS571528,7347,7403,2,2,0,3,0,44
DS571528,7955,8017,2,2,0,398,0,75
DS571529,11387,11439,2,2,0,1,0,35
DS571534,6060,6119,2,2,0,18,0,27
DS571534,7492,7568,2,2,0,12,0,63
DS571534,7915,7969,2,2,0,41,0,75
DS571534,9201,9261,1,1,0,47,0,55
DS571537,4985,5107,0,0,0,3,0,41
DS571537,5808,5840,0,0,0,4,0,58
DS571539,738,788,2,2,0,7,0,63
DS571539,918,971,2,2,0,10,0,69
DS571539,1332,1384,2,2,0,1,0,22
DS571539,7105,7156,2,2,0,27,0,74
DS571541,2176,2242,2,2,0,1,0,64
DS571542,6521,6581,2,2,0,1,0,67
DS571542,6715,6776,2,2,0,3,0,25
DS571546,4647,4794,1,1,0,357,0,75
DS571546,6663,6719,2,2,0,88,0,73
DS571547,1534,1583,1,1,0,148,0,75
DS571547,4235,4289,2,2,0,14,0,72
DS571547,7115,7169,1,1,0,1,0,36
DS571547,7115,7183,1,1,0,47,0,71
DS571560,6623,6689,2,2,0,6,0,74
DS571560,7549,7597,2,2,0,5,0,71
DS571561,1764,2048,1,1,0,15,0,23
DS571561,2652,2733,1,1,0,3,0,74
DS571561,4329,4397,1,1,0,1,0,45
DS571561,4565,4616,1,1,0,2,0,55
DS571561,5212,5295,1,1,0,241,0,26
DS571561,5455,5510,2,2,0,1,0,39
DS571561,9605,9681,2,2,0,1,0,29
DS571561,9735,9839,2,2,0,2,0,46
DS571562,3750,3786,0,0,0,116,0,75
DS571569,3168,3211,2,2,0,41,0,72
DS571571,1083,1147,2,2,0,1,0,24
DS571571,9973,10032,1,1,0,1,0,46
DS571574,7439,8207,2,6,0,1,0,44
DS571578,2244,2335,1,1,0,1,0,51
DS571578,2244,2349,1,1,0,282,0,69
DS571579,1794,1850,2,2,0,15,0,71
DS571579,2505,2714,1,1,0,1,0,20
DS571579,4788,4846,2,2,0,5,0,66
DS571580,8132,8186,1,3,0,2,0,69
DS571587,4230,4296,1,1,0,2,0,48
DS571587,4615,4661,1,1,0,1,0,27
DS571587,7158,7252,2,2,0,2,0,59
DS571588,305,352,1,1,0,8,0,49
DS571588,1573,1631,1,1,0,9,0,66
DS571588,1736,1797,1,1,0,8,0,73
DS571588,6591,6642,2,2,0,36,0,74
DS571588,8347,8406,2,2,0,15,0,65
DS571591,5412,5475,2,2,0,1,0,70
DS571591,7583,7636,1,1,0,5,0,37
DS571594,4187,4241,1,1,0,83,0,73
DS571594,4948,4999,1,1,0,11,0,69
DS571594,4948,5004,1,1,0,3,0,40
DS571597,6407,6459,2,2,0,1,0,63
DS571597,6411,6459,2,2,0,1,0,29
DS571600,7518,7588,2,2,0,2,0,73
DS571600,8119,8182,2,2,0,598,0,75
DS571602,3175,3235,2,2,0,7,0,63
DS571602,8173,8336,1,1,0,1,0,18
DS571602,8221,8282,1,1,0,1,0,66
DS571605,3970,4034,2,2,0,1,0,53
DS571605,3970,4055,2,2,0,2,0,38
DS571605,3986,4034,2,2,0,1,0,41
DS571605,3986,4055,2,2,0,2,0,68
DS571605,5224,5294,2,2,0,79,0,74
DS571607,1295,1449,1,1,0,3,0,38
DS571607,1378,1937,2,2,0,1,0,71
DS571607,2083,2159,2,2,0,1,0,59
DS571607,4487,4587,2,2,0,5,0,48
DS571607,5979,6033,1,1,0,95,0,74
DS571607,6258,6303,1,1,0,19,0,73
DS571609,5556,5644,1,1,0,44,0,54
DS571611,3683,3746,2,2,0,1,0,32
DS571614,2025,2091,1,1,0,1,0,33
DS571614,2410,2456,1,1,0,1,0,67
DS571622,4234,4432,1,1,0,1,0,25
DS571622,4234,4449,1,1,0,74,0,74
DS571623,4164,4214,2,2,0,3,0,46
DS571623,7445,7497,1,1,0,41,0,70
DS571623,7445,7517,1,1,0,1,0,53
DS571638,3569,3822,1,1,0,1,0,65
DS571641,129,177,1,1,0,2,0,64
DS571643,3647,3708,2,2,0,1,0,69
DS571643,4024,4090,2,2,0,2,0,40
DS571646,4860,4916,2,2,0,2,0,61
DS571653,979,1032,1,1,0,76,0,74
DS571653,1129,1179,1,1,0,67,0,71
DS571653,3721,3810,1,1,0,1,0,40
DS571653,3757,3873,1,1,0,1,0,51
DS571655,6281,6331,2,2,0,1,0,30
DS571661,1188,1331,2,2,0,1,0,55
DS571661,1308,1331,2,2,0,42,0,72
DS571661,1308,1451,2,2,0,1,0,22
DS571661,1319,1366,0,0,0,5,0,66
DS571661,1428,1451,2,2,0,5,0,55
DS571675,963,1029,2,2,0,41,0,75
DS571675,1403,1454,2,2,0,72,0,74
DS571676,2446,2493,2,2,0,45,0,74
DS571676,2771,2825,2,2,0,73,0,66
DS571676,2927,3009,2,2,0,1,0,38
DS571676,2966,3009,2,2,0,53,0,63
DS571676,4975,5054,1,1,0,11,0,69
DS571676,5525,5580,1,1,0,15,0,61
DS571676,5642,5694,1,1,0,11,0,61
DS571678,307,357,2,2,0,2,0,68
DS571678,567,652,1,1,0,1,0,30
DS571684,2890,2933,1,1,0,118,0,74
DS571685,1784,1889,2,2,0,2,0,49
DS571685,1800,1889,2,2,0,361,0,75
DS571685,1846,1889,2,2,0,13,0,54
DS571685,2486,2539,2,2,0,7,0,45
DS571691,4420,4470,1,1,0,51,0,73
DS571700,3644,3748,1,1,0,1,0,64
DS571702,3423,3502,2,2,0,7,0,46
DS571705,245,298,2,2,0,1,0,17
DS571705,1710,1754,2,2,0,32,0,74
DS571711,1898,1963,2,2,0,3,0,62
DS571711,2585,2654,2,2,0,15,0,66
DS571718,3892,3946,2,2,0,925,0,35
DS571731,2108,2152,1,1,0,130,0,74
DS571734,1970,2723,2,2,0,2,0,66
DS571736,1537,1595,1,1,0,34,0,74
DS571740,1477,1769,2,2,0,1,0,14
DS571743,251,494,2,2,0,1,0,28
DS571748,496,551,2,2,0,2,0,73
DS571748,671,750,2,2,0,1,0,66
DS571748,693,750,2,2,0,3,0,63
DS571748,2754,2798,2,2,0,79,0,75
DS571779,499,625,1,1,0,3,0,67
DS571785,1455,1505,0,0,0,23,0,70
DS571790,1697,1748,2,2,0,119,0,75
DS571795,1177,1297,2,2,0,1,0,34
DS571795,1181,1302,1,1,0,2,0,33
DS571795,1975,2024,2,2,0,8,0,69
DS571795,1981,2024,2,2,0,11,0,67
DS571828,3436,3496,2,2,0,1,0,66
DS571833,573,597,2,2,0,1,0,23
DS571845,1887,1946,1,1,0,1,0,44
DS571845,1887,1968,1,1,0,104,0,75
DS571845,1891,1973,1,1,0,1,0,36
DS571855,2958,3011,2,2,0,16,0,72
DS571865,1739,1911,2,2,0,5,0,57
DS571866,1482,1558,1,1,0,2,0,27
DS571906,205,276,1,1,0,2,0,57
DS571919,1069,1118,2,2,0,1,0,13
DS571919,1076,1123,2,2,0,2,0,15
DS571921,646,765,0,0,0,4,0,46
DS571925,765,814,2,2,0,1,0,15
DS571929,2519,2581,2,2,0,7,0,57
DS571962,252,656,2,2,0,1,0,54
DS571976,1354,1377,2,2,0,1,0,15
DS571976,1366,1413,2,2,0,816,0,72
DS571976,1366,1449,2,2,0,8,0,65
DS571976,1366,1485,2,2,0,11,0,64
DS571976,1366,1521,2,2,0,8,0,51
DS571976,1366,1545,2,2,0,75,0,71
DS571976,1366,1581,2,2,0,10,0,60
DS571976,1366,1605,2,2,0,4,0,70
DS571976,1390,1413,2,2,0,2,0,23
DS571976,1402,1449,2,2,0,10,0,69
DS571976,1402,1521,2,2,0,3,0,72
DS571976,1402,1545,2,2,0,11,0,72
DS571976,1402,1605,2,2,0,1,0,16
DS571976,1413,1449,2,2,0,2,0,64
DS571976,1419,1455,2,2,0,2,0,56
DS571976,1426,1449,2,2,0,1,0,62
DS571976,1438,1485,2,2,0,12,0,57
DS571976,1438,1521,2,2,0,7,0,71
DS571976,1438,1545,2,2,0,8,0,72
DS571976,1438,1605,2,2,0,82,0,67
DS571976,1455,1491,2,2,0,2,0,53
DS571976,1462,1485,2,2,0,2,0,24
DS571976,1462,1491,2,2,0,2,0,42
DS571976,1474,1521,2,2,0,41,0,51
DS571976,1474,1605,2,2,0,14,0,49
DS571976,1485,1521,2,2,0,2,0,56
DS571976,1498,1521,2,2,0,1,0,63
DS571976,1510,1545,2,2,0,14,0,72
DS571976,1510,1605,2,2,0,40,0,73
DS571976,1513,1673,1,1,0,1,0,63
DS571976,1531,1611,2,2,0,1,0,46
DS571976,1544,1567,0,0,0,5,0,55
DS571976,1570,1605,2,2,0,4,0,65
DS571976,1624,1677,2,2,0,2,0,54
DS571986,368,421,1,1,0,5,0,23
DS571986,479,563,1,1,0,37,0,74
DS572002,1933,1952,0,0,0,4,0,71
DS572010,318,402,1,1,0,2,0,20
DS572012,902,961,2,2,0,4,0,67
DS572080,1676,1704,1,5,0,1,0,34
DS572098,507,644,0,0,0,19,0,75
DS572134,431,491,1,1,0,1,0,21
DS572165,1502,1544,2,2,0,1,0,21
DS572169,1506,1553,0,0,0,142,0,75
DS572199,1042,1162,0,0,0,8,0,69
DS572199,1095,1172,2,2,0,2,0,57
DS572199,1331,1360,0,0,0,22,0,71
DS572260,940,1004,2,2,0,1,0,72
DS572335,563,598,0,0,0,12,0,73
DS572397,96,185,2,2,0,1,0,33
DS572413,222,370,1,5,0,1,0,45
DS572461,706,794,1,1,0,105,0,73
DS572467,721,778,1,1,0,4,0,54
DS572517,260,352,2,2,0,2,0,74
DS572518,160,223,2,2,0,3,0,49
DS572543,521,562,2,2,0,1,0,29
DS572543,542,604,2,2,0,2,0,67
DS572543,584,604,2,2,0,1,0,50
DS572543,710,760,2,2,0,99,0,74
DS572543,928,971,2,2,0,50,0,74
DS572585,299,415,0,0,0,119,0,43
DS572585,459,485,0,0,0,6,0,67
DS572585,585,644,0,0,0,9,0,30
DS572585,660,713,0,0,0,4,0,64
DS572590,305,357,2,2,0,2,0,72
DS572599,499,567,2,2,0,2,0,73
DS572599,502,567,2,2,0,2,0,66
DS572620,148,432,0,0,0,34,0,75
DS572620,238,342,0,0,0,102,0,55
DS572620,250,273,0,0,0,71,0,75
DS572620,274,306,0,0,0,7,0,57
DS572620,298,390,0,0,0,3,0,51
DS572620,406,669,0,0,0,5,0,45
EH4254,611,675,2,2,0,12,0,74
EH4254,1583,1660,1,1,0,1,0,29
EH4254,2179,2235,1,1,0,502,0,74
EH4256,1812,1887,1,1,0,5,0,73
EH4259,89,151,1,1,0,18,0,70
EH4260,94,141,2,2,0,1,0,52
EH4263,234,278,2,2,0,1,0,54
EH4264,184,242,2,2,0,33,0,70
DS571145,93362,93407,2,2,0,3,0,64
DS571145,97366,98311,2,2,0,3,0,17
DS571145,98902,98965,1,1,0,1,0,20
DS571145,111378,111428,1,1,0,3,0,60
DS571145,130847,130906,1,1,0,1,0,23
DS571145,131307,131353,1,1,0,2,0,48
DS571145,134440,134520,1,1,0,3,0,70
DS571145,161132,161210,1,1,0,1,0,53
DS571145,161734,161815,2,2,0,1,0,73
DS571145,172479,172528,2,2,0,3,0,59
DS571145,185928,185978,1,1,0,2,0,31
DS571145,193011,193098,1,1,0,2,0,53
DS571145,247276,247433,1,1,0,1,0,62
DS571145,248229,248293,1,1,0,1,0,48
DS571145,279258,279400,1,1,0,1,0,57
DS571145,280571,280612,2,2,0,1,0,50
DS571145,294120,294175,1,1,0,5,0,52
DS571145,302995,303042,2,2,0,1,0,72
DS571145,321292,321635,2,6,0,1,0,70
DS571145,326146,326206,2,2,0,1,0,27
DS571145,328037,328084,1,1,0,3,0,33
DS571145,329081,329195,2,2,0,1,0,53
DS571145,348286,348349,2,2,0,1,0,29
DS571145,359205,359254,2,2,0,1,0,57
DS571145,367799,367918,2,2,0,1,0,34
DS571145,424693,424749,2,2,0,1,0,64
DS571145,437979,438032,1,1,0,1,0,34
DS571145,448041,448116,1,1,0,1,0,28
DS571145,495054,495334,2,2,0,2,0,62
DS571145,516525,516628,1,1,0,2,0,18
DS571146,3649,3700,2,2,0,1,0,38
DS571146,7265,7309,1,1,0,1,0,67
DS571146,50199,50235,1,5,0,2,0,68
DS571146,97927,98033,2,2,0,2,0,60
DS571146,111684,111742,2,2,0,1,0,67
DS571146,128098,128152,1,1,0,1,0,33
DS571146,142504,142621,1,1,0,1,0,50
DS571146,167846,167874,1,5,0,1,0,47
DS571146,175290,175398,1,1,0,3,0,43
DS571146,189080,189142,1,1,0,1,0,71
DS571147,4017,4084,2,2,0,2,0,55
DS571147,24644,24690,1,1,0,1,0,14
DS571147,29346,29389,1,1,0,1,0,61
DS571147,49686,49735,1,1,0,1,0,68
DS571147,57937,57984,2,2,0,1,0,22
DS571147,109953,110005,1,1,0,1,0,69
DS571147,109953,110009,1,1,0,1,0,68
DS571147,119896,119946,2,2,0,3,0,33
DS571147,123531,123602,1,1,0,2,0,39
DS571147,144905,144948,1,1,0,2,0,15
DS571147,152985,153537,2,2,0,1,0,14
DS571147,158756,159050,2,2,0,1,0,39
DS571147,180276,180518,2,2,0,1,0,37
DS571147,180410,180518,2,2,0,1,0,64
DS571148,23605,23719,0,0,0,3,0,63
DS571148,40883,40939,1,1,0,2,0,47
DS571148,55960,56006,2,2,0,1,0,40
DS571148,76349,76405,1,1,0,1,0,43
DS571148,91511,92109,2,2,0,1,0,60
DS571148,108374,108439,1,1,0,4,0,44
DS571148,122332,122404,2,2,0,1,0,18
DS571148,160781,160826,1,1,0,5,0,19
DS571148,171660,171722,2,2,0,2,0,74
DS571149,15314,15364,2,2,0,2,0,67
DS571149,15317,15364,2,2,0,3,0,55
DS571149,31607,31676,1,1,0,1,0,50
DS571149,65549,65601,1,1,0,1,0,40
DS571149,66913,67023,2,2,0,1,0,38
DS571149,72123,72190,2,2,0,1,0,67
DS571149,90380,90417,1,1,0,1,0,51
DS571149,92453,92532,1,1,0,1,0,61
DS571149,100511,100597,1,1,0,1,0,29
DS571149,116974,117055,2,2,0,1,0,74
DS571149,117919,118051,1,1,0,2,0,37
DS571150,40972,41063,2,2,0,1,0,34
DS571150,78714,78762,2,2,0,2,0,20
DS571150,83920,84005,1,1,0,1,0,34
DS571150,119218,119271,1,1,0,1,0,41
DS571150,123301,123391,2,2,0,1,0,42
DS571150,128738,128857,1,1,0,2,0,39
DS571150,130643,130696,1,1,0,1,0,63
DS571150,137531,137601,2,2,0,1,0,37
DS571151,21227,21490,1,1,0,1,0,25
DS571151,21542,21595,1,1,0,1,0,43
DS571151,25142,25197,1,1,0,1,0,71
DS571151,48148,48176,1,1,0,1,0,38
DS571151,94326,94385,2,6,0,1,0,56
DS571151,108538,108586,2,2,0,1,0,33
DS571151,120074,120127,1,1,0,2,0,18
DS571151,120101,120127,1,1,0,1,0,66
DS571151,141123,141155,1,3,0,1,0,35
DS571151,141156,141177,1,3,0,2,0,27
DS571151,141177,141440,1,1,0,1,0,49
DS571151,141321,141363,1,1,0,1,0,25
DS571151,141564,141605,1,3,0,1,0,45
DS571151,141606,141650,1,3,0,1,0,27
DS571151,141627,142100,1,1,0,1,0,28
DS571151,141823,142599,2,2,0,1,0,16
DS571151,142153,142272,2,2,0,1,0,52
DS571151,142248,142298,1,1,0,1,0,39
DS571151,142431,142475,1,1,0,2,0,32
